<<<<<<< HEAD
PDBID,RMSD
2zbz,0.4897437631064951,0.3987040864987107,0.2630169155929507
2zon,0.3520871051533342,0.3133529523320646,0.3354602680242441
2zoo,0.0,1.1920928955078125e-07,9.942742064336529e-08
2zuh,0.4411415732688762,0.331618109644739,0.4495599514460083
2zui,0.4455304156383576,0.3717738632641252,0.3245605338214525
2zuj,0.429523519653577,0.2856183615006828,0.4257179658751995
2zwj,0.4294563057855755,0.3569566971437592,0.2082830593372115
2zwt,0.4588069694250027,0.2969149346134122,0.4793482246315278
2zwu,0.4695554178009045,0.3328922836492982,0.4812654766116746
2zxy,0.451069513414995,0.4869218011169552,0.2845288840519103
351c,0.5450523679594221,0.3904587407980047,0.5469635186762087
3a1l,0.3866720567562751,0.3745073107452852,0.2922247930294203
3a2g,0.2713048257350777,0.2737882610156413,0.0861987112838068
3a4g,0.3056016409900507,0.2965595162717939,0.2815941707070535
3a5a,0.466368715085334,0.3714554853273345,0.218190708371356
3a5b,1.3225083261137706e-07,1.460009659995543e-07,6.37200455456792e-08
3aba,0.3783390839921658,0.2728229103878717,0.3257515180468076
3abb,0.3064795791804401,0.2874135827927826,0.3157996583226896
3ae4,0.5553424661006007,0.4726701928798665,0.3080354159510967
3aeb,0.5366697631239151,0.4477085319604106,0.3299080467819743
3aef,0.5176260564098907,0.3755764769526962,0.3468068182915137
3afv,0.5318493474548418,0.3794214504546446,7.243943226128192e-05
3awm,0.3091007705082557,0.2548528769111668,0.3343664626956708
3awp,0.3255817717377355,0.2653714652075101,0.3384247488813527
3awq,0.355404605921484,0.2987175682971248,0.3458773706017676
3b47,0.4255737785104853,0.447792513912961,0.1676686135324609
3b4x,0.45961697573678,0.4669192915962747,0.3804449713260078
3buj,0.3667056735367293,0.3643242902489539,0.2854760516122432
3c2c,1.0224461887720061e-07,1.1920928955078125e-07,9.942742064336529e-08
3ccp,0.3193640725924613,0.1964297309566042,0.2249007115699233
3ccx,0.395358563068986,0.3403990478112472,0.0589068042959121
3cp4,0.4112824536957213,0.3864626907006501,0.4891938784589891
3cp5,0.4996255416497286,0.474604529077976,0.4339523294124447
3cqv,0.5768896207326963,0.4267453530484862,0.3304257248259193
3cu4,0.5711174385415388,0.4750072341457936,0.5669656567847309
3cv8,0.4981165772491168,0.4125590048184771,0.2705125278051118
3cv9,0.2612555963109843,0.2366656556093352,0.3006026140461164
3cy0,0.5061887072365505,0.3826179423324684,0.5995839042156986
3cy1,0.4535370039429371,0.325138168909948,0.4150314595540579
3dam,0.5825266831160739,0.4924241223829678,0.3771444597996143
3dan,0.6028305568998014,0.517989369687069,0.3799264986874108
3dbm,0.3551697375074267,0.2924509688194447,0.3440425895189028
3de9,0.3190561938188499,0.2680804547279655,0.25344319590137
3dmi,1.0224461887720061e-07,1.1920928955078125e-07,7.03058033728109e-08
3dp5,0.4946765073708603,0.4542557817903532,0.492774162016552
3e2n,0.317933834926734,0.2161838137958272,0.1698105937252134
3e2o,0.322160039316494,0.2049315975093578,0.1705826134773578
3e4y,0.0,1.6858739404357617e-07,4.352907796741853e-08
3e5j,0.511058822974839,0.4335783022164001,0.2999207501823624
3e5l,0.6190412244009,0.5330884300522457,0.3887312436048974
3ecl,1.4987163049604872,0.6212513328423805,0.0513088045148903
3eh4,1.0224461887720061e-07,1.1920928955078125e-07,1.406116067456218e-07
3eh5,0.396620415994336,0.26002490248815,0.386036697957705
3emm,0.4716757845989928,0.317659402055403,0.2753579281086798
3eqm,0.2804088798850196,0.2671907895813862,0.3010890021504352
3erh,0.4150661876665431,0.4079226684285904,0.2248050541761773
3eri,0.4231164046799825,0.3507048065869927,0.192175080887957
3exb,0.2919944117829162,0.1809278546357047,0.1303418668536339
3fkg,0.3333799170554746,0.3084911030628111,0.2210818501172154
3fm1,0.3135355816164112,0.3163791396474253,0.0747955699637924
3fm4,0.3365512671379997,0.3233747710556074,0.2803489037368532
3fm6,0.2893353040861525,0.2754850269678512,0.1894878077955803
3fmu,0.313500693802846,0.3066621328103355,0.2096603474681591
3g5f,0.4579744243822724,0.3128576688801832,0.4371561850203261
3g5h,0.4192166559168939,0.2534308145834641,0.4361980263253401
3gck,7.786718186642898e-08,8.429369702178808e-08,5.08310118569399e-08
3gcl,0.4165275176676432,0.4171984385133192,0.1897327312764779
3h57,0.2761509055402014,0.2701466587656191,0.0461472927573385
3h58,0.4557312103151021,0.27118431162594,0.2111731674653112
3hb6,0.6130756934405328,0.4318520567827622,0.2991884663060136
3hc9,0.4131693311870286,0.3069714275140773,0.0643776084925884
3hen,0.3035014095883379,0.2955139639722042,0.0838349916436624
3i6n,0.4186930393191767,0.3480768257587401,0.3068274909795521
3iqb,0.4758557614265804,0.4084185273587865,0.3100057571637565
3ivy,0.26658108257455,0.2334963145345436,0.3318331831411015
3iw0,0.1992424184724149,0.1813375167142008,0.2618218319829304
3iw1,0.2107461274127529,0.1681912274700587,0.2782735861797615
3iw2,0.4282901339043554,0.22256747336567,0.3826573633639974
3k9z,1.426032913161685,0.6062544444614554,0.2043560560845763
3krq,0.4196078129495377,0.3156323277585066,0.0349762130637359
3kw4,0.3515433603651593,0.340742014735052,0.3012193183389478
3l1m,0.3929910579146927,0.3853448009383007,0.3889369920800973
3l61,0.3223328278351614,0.2099007491796409,0.3453653811422704
3l62,0.3669160134582468,0.2310358769022154,0.3636819033580602
3l63,0.4756972699892318,0.4018927658901913,0.3246349622250619
3m23,0.300952903167264,0.1536459513604065,0.2106549246375178
3m25,0.2930431514157711,0.1372678822192807,0.2131659839637826
3m26,0.2962948092774964,0.1431450759756375,0.2136308383362896
3m27,0.2962940599931496,0.1648578174420717,0.1801561787463296
3m28,0.3010763904557698,0.1400627365856996,0.2127107700329301
3m29,0.2773166682987145,0.1241093378358819,0.2071177428938281
3m2a,0.3103829194081592,0.169111113711038,0.2082013063654349
3m2b,0.2919956141760025,0.1381833636999175,0.209383700974439
3m2c,0.3176376573540164,0.19374785514396,0.2020211853592429
3m2d,0.2746916451947956,0.1267582231253987,0.2026211382128188
3m2e,0.3316640218748065,0.1662137513358668,0.2004722490573506
3m2f,0.2937652161015679,0.1410538331977483,0.2065011567188913
3m2g,1.0798235265203437e-07,8.429369702178808e-08,6.37200455456792e-08
3m2h,0.3307049625114326,0.1526244982661205,0.2105844909823378
3m2i,0.2933670991164844,0.1434363377751347,0.1863475683343685
3m38,1.3525518360187343,0.5372294123956873,0.0429213831655187
3m39,0.5712565469359373,0.2752673283408201,0.4207449237202049
3m3a,1.2641403588089208,0.5069456478189722,0.1357949904726768
3m3b,1.4686525905842591,0.5672179635794397,0.0328509616298922
3m5q,0.2572215773243214,0.2293273246724018,0.1731367182564782
3m8m,0.2309019411141409,0.1893754383478673,0.1121041095899481
3m97,0.4666010491668024,0.489241934905079,0.2161904141230733
3mm1,0.511766373951705,0.3589479621195059,0.0001045368414034
3nv5,0.3887286992708709,0.2414419976971906,0.4158545083795433
3nv6,0.3963795152636132,0.2822718715725398,0.375625717372975
3o1a,0.4778168909213868,0.4426530682158562,0.3551083591283238
3o89,0.4939705989937089,0.3073240471533178,0.2579739590698817
3ogb,0.3483821501649188,0.3244777312328984,0.0725333177070596
3oia,0.3719375381809958,0.2673167346853013,0.251408032211961
3ol5,0.4208929484676635,0.3009027597345748,0.4085324812444362
3oo3,0.4189695365572312,0.292143746173526,0.4380926581764269
3ovu,1.0224461887720061e-07,1.884864366154897e-07,1.722133442198313e-07
3p6m,0.4682159696526338,0.3871814785324785,0.3200302034079238
3p6n,0.3697249771105209,0.2643315291309158,0.3179365582954964
3p6o,0.5302866588902463,0.4664762271012937,0.3181822836402539
3p6p,0.4400389190624366,0.3374379534463026,0.3170140690876799
3p6q,0.4359718704624585,0.3564696677075368,0.3559790821975468
3p6r,0.4266455734214897,0.3495366837090736,0.1914376835829377
3p6s,0.4750112424875286,0.4128148623486076,0.252347889946768
3p6t,0.4607413575776115,0.3861197732463863,0.2530921448821481
3p6u,0.3996875300173111,0.344536481773871,0.3671921312367582
3p6v,0.3346073657717172,0.2479060663891233,0.252695517717808
3p6w,0.4194666568130044,0.3484924594269865,0.254194409077068
3p6x,0.3663598833169987,0.2345971516378832,0.3856037669317734
3pc2,0.4114216422565209,0.3845833595365514,0.4055867612911926
3pc3,0.3694446255160339,0.3406716402654342,0.3910534432501573
3pc4,0.3643005243767445,0.3372111310863244,0.3386958620347784
3pm0,0.535600667981907,0.4230663278232699,0.3269701535183636
3py4,1.1264199254431015,0.5180640573282828,0.0341596060800723
3q3u,0.2258751432016893,0.2072935629959164,0.1636550926405058
3qf1,0.3773413214809471,0.3422259454159449,0.3082162937365687
3qjq,0.4979236664893385,0.4210480977506108,0.4979748783473215
3qjs,0.4726917695405268,0.3340505030382497,0.5249730697191893
3qjt,0.5391199629324352,0.4718954445513292,0.3957829613084803
3qju,0.5741258441533221,0.4132019735087531,0.515309981189783
3qjv,0.4640347938264094,0.3892022207348005,0.4093930922591912
3qns,0.3113243681017171,0.2032860785984634,0.1792996431211951
3qzx,0.4306857773370701,0.346722784276121,0.0344487751545198
3qzz,0.4005260654731706,0.35691261157707,0.2610911434935519
3r5o,0.5064507643335597,0.455656758931328,0.2400524556920804
3rgk,0.5050548613369336,0.3420038143620948,0.2573203726670128
3rwl,0.3565568839784342,0.2159807202168848,0.3854837046621613
3s79,0.2456988217310978,0.232058281588087,0.2876962228736068
3s8f,0.4270444052816655,0.304802763485977,0.4929536686663622
3s8g,0.4301726838579631,0.3157524446758558,0.5013247978198935
3sfd,0.5061922197852994,0.4344467566772063,0.2393654262725342
3sfe,0.0,3.03925246810483e-07,7.03058033728109e-08
3sxv,0.3954870371200643,0.3850295813607624,0.0321406034388498
3tga,1.7128496363332268e-07,1.6858739404357617e-07,1.2522357259723906e-07
3tgy,0.5018238431176312,0.4150310330434564,0.3778752501511724
3tkt,0.2514277961320157,0.2367765243970842,0.3013505028111372
3tm3,0.2708392861193366,0.2592354142508388,0.0347177477130348
3tm9,0.4419044380876802,0.3806244988428922,0.049221323100393
3u3e,0.4208206193563152,0.2570884458138222,0.21944817667225
3ua1,0.5137820206615579,0.3910032247778308,0.3211381051899428
3uas,0.2520574674529772,0.2385141304111377,0.2829078833637092
3uba,0.4775416374250506,0.453997151160496,0.0307870105554158
3vm4,0.3841236108500213,0.3359258068072688,0.2759481479379499
3vno,0.511430460552801,0.3339856858390785,0.4760230092100606
3vnw,1.0224461887720061e-07,0.0,0.0
3voo,0.4138887453327775,0.3225452689537318,0.3700793131809461
3vp5,0.3104742249650293,0.2555796126462583,0.2497572452005402
3vrm,0.3848258403352376,0.3114956612994743,0.3245409288625541
3vtj,0.4900198375051555,0.4122461313012669,0.4152964323618218
3vu3,0.47239422769902,0.4335105175447222,0.0972767915090816
3vxi,0.4027638639405562,0.2716089802985864,0.1789575324541411
3vxj,0.3740104526540376,0.2327951839989852,0.1592979097710324
3vym,0.0,1.1920928955078125e-07,3.5942953178616e-08
3wc8,0.5230207948538984,0.5278935610792514,0.206172510402504
3wec,0.4149155306424488,0.3362175189365529,0.4020120762990616
3wfw,0.3473881775498992,0.2314230757181231,0.0522420900671508
3wnu,0.5495391612020196,0.4470325752129935,0.0344905448807198
3wui,0.4318467446244017,0.4463383694168382,0.1869233709234097
3wvs,0.3709163371294418,0.3668704122433459,0.2890624925597912
3wxo,0.459183092063691,0.3484319550997328,0.2878710063408622
3x16,0.4292628291916835,0.3874728929086125,0.039214822837927
3x32,0.3129963409039086,0.2079662914000603,0.4112514539791796
3x33,1.0224461887720061e-07,0.0,1.406116067456218e-07
3x35,0.2332089676999368,0.1208636811371131,0.3455726387607161
3zbm,0.4789578332878751,0.4797310242559336,0.4624807971507076
3zcg,0.3635716529996958,0.2342138455659801,0.2187137903834497
3zch,0.3977695689614762,0.2539534898226744,0.0312521537641587
3ziy,1.0224461887720061e-07,8.429369702178808e-08,1.2177322350865586e-07
3zkp,0.2865871206766375,0.2543433560919306,0.3568324029665682
3zqv,0.4311993120626669,0.4358629925467009,0.0283625886465404
451c,0.5656901436633167,0.3397673277689729,0.6588997957057342
4a6z,0.3110901404187788,0.1920855588216917,0.1808600498135817
4a71,0.3322595491500945,0.231394534420895,0.1731741404005217
4a78,0.4307700667477613,0.2118156212999043,0.0329795447192681
4a7m,0.3008552840505647,0.1768119688895235,0.1537368306908408
4am2,0.3126143126017516,0.2468945976541534,0.3963347924020381
4am4,0.4748734484672227,0.312644804341511,0.3021496768659119
4am5,1.348699152348609e-07,0.0,3.5942953178616e-08
4ave,0.3384621922435294,0.2826029306946849,0.0519045424675335
4b4y,0.3735808754002371,0.3703113075431911,0.1133909076966661
4bja,1.0224461887720061e-07,8.429369702178808e-08,7.03058033728109e-08
4blk,0.2565895096731405,0.2396916637338916,0.0850809158093175
4bll,0.2568095915780157,0.2366922010803606,0.1886679677439434
4bln,1.7890491292581625,0.2723029926143608,0.3843500191086877
4blx,1.845023719268964,0.818156187902788,0.4978824599972846
4bly,0.312905639322793,0.3122355127070039,0.0352455741774366
4bm0,0.4686475106638903,0.4290804573575207,0.0447004179888426
4bm2,0.2517540127464994,0.2266997073770361,0.2101065000954371
4bm3,0.2990822087727059,0.2596885286040366,0.18508337454667
4bm4,0.3775385673479784,0.3053781459808344,0.3013585789984037
4c44,0.2484933269303728,0.2197566741277905,0.1760345399948229
4ccp,0.3436508031071465,0.1898051497810018,0.3474970591820113
4ccx,0.301736216396227,0.2148022740873313,0.1652486778231362
4cda,0.4345569538469983,0.4449811977789498,0.0319157890014484
4cdv,0.4454674258304849,0.4515420878824063,0.0275851804609145
4cdy,0.4310748562596847,0.4354241174824745,0.0569160433260566
4cip,0.4354083484387323,0.4436159171578637,0.0881507924772815
4cjo,0.4315162821463109,0.4444196591828796,0.0345031764574797
4cp4,0.4040249467981377,0.4041111715780054,0.2979139233348098
4cpp,0.3056200734805122,0.287773060044094,0.418189765419164
4czn,0.2309003871393543,0.1950966123641328,0.0884236670175528
4czo,0.2271204337853524,0.1724632653336577,0.1521178058055608
4czp,0.3015383127487179,0.2794115367096239,0.0349646235669055
4czq,0.2340389188470235,0.2048662283851599,0.0319420753336767
4czr,0.3067366057627653,0.2773511946265063,0.0327562324357859
4d3i,0.4141347769199046,0.2847999978375906,0.4448651508937651
4d3j,0.4269190384815738,0.2934261285919674,0.388723426077321
4d3m,0.4258192307768189,0.3114683429379398,0.381044272955345
4d3n,0.4105598517057752,0.263065022815501,0.3797896034713372
4d3o,0.348717596602671,0.3240136333062658,0.2616748904381209
4d3t,0.4286341954491869,0.3182049513734898,0.3872760783967896
4d3u,0.4456072151810427,0.3386567914527418,0.3775468597195022
4d3v,0.3474027203193445,0.3252563519270145,0.2627599731400347
4d7h,0.4439365396699601,0.3228572610067159,0.4438965675272648
4d7i,0.3642304694034785,0.3329439607365378,0.3231662441817469
4d7j,0.4217903775712732,0.3172805300952815,0.3869436298126141
4dc7,0.4275477295417791,0.2439359059614083,0.2458084157431549
4dc8,0.4289456650516212,0.2420625740185446,0.248520926506829
4dnj,0.4867297234035065,0.3871604589258602,0.3289743624269734
4dxy,0.4380342867997586,0.3545765580524259,0.3665123018911129
4dy9,0.2914988599868902,0.2948156801129285,0.1257266760084084
4e2p,0.5422887570456991,0.4810515822775452,0.4135050628372286
4eic,0.5279668058271391,0.5222113540925515,0.469810182010015
4eid,0.5131967323605569,0.4817509869627338,0.5191198818657772
4eie,0.6046737511038369,0.4694123544964582,0.665238375449054
4eif,0.5671175396013595,0.4680895899467212,0.5930243727611142
4f68,0.3785642602429067,0.3151732422042588,0.075896933884611
4f6b,0.3491554950614015,0.2948592467335761,0.1810096426821374
4f6d,0.3628817459376687,0.3368808280533872,0.0867202428034167
4f6g,0.3485602774664753,0.2927297658270572,0.1853921183466706
4f6i,0.3408627900917798,0.3011865791064899,0.1026941667077113
4fa7,0.4338902179184159,0.3232551136404384,0.456253263036146
4faa,0.4571692671351902,0.3707734958564995,0.4865185777414395
4fcn,0.3315088190680547,0.3211995613008298,0.2506751033222112
4fcs,0.3657699616512773,0.3439382616104143,0.204525191414307
4fdq,0.2755830511092803,0.2504952190338961,0.1891677420693371
4fef,0.3355785321091794,0.3252069007739278,0.1573004892590641
4fia,0.4202837363947616,0.3033838361252802,0.4228977050171461
4fwx,0.4663580652540673,0.3067262278907113,0.2216341585087218
4fwy,0.4166672650454663,0.205283939972646,0.232304891217348
4fwz,0.4502923690799915,0.2802396225432504,0.2288281842802643
4g05,0.3683587347996667,0.364118185136478,0.1822746727050311
4g2g,0.4136464408256814,0.2984260774035496,0.4411464213058582
4g46,0.2517601616889212,0.239464018133843,0.2832916090592223
4g47,0.4051010270129227,0.2196692388080121,0.4434850036699601
4g48,0.4638799595222804,0.3278143845448424,0.403760670899333
4g70,0.5429710692624251,0.4687916696222632,0.5931075124796331
4g71,0.5487128942616855,0.5006348887717144,0.4213306558744598
4g7l,0.3216489323679516,0.3054761430450686,0.1410357826412447
4g7q,0.4989803671594761,0.4053921376885884,0.5126244539563563
4g7s,0.4411773401656378,0.3390063025388511,0.4579133535570913
4g8u,0.3817711068227143,0.3831532823292976,0.102082791682149
4g8w,0.3600586382515796,0.337311365928584,0.1193926839495893
4ggv,0.4758062851056827,0.3557418266360539,0.3790733220781544
4gm7,0.4881673195862858,0.4341229248532336,0.1802090271948657
4gp4,0.4736715986599551,0.354605678343197,0.512634774565016
4gp5,0.5875566014324609,0.4571882232739307,0.3851557409333445
4gp8,0.5278779790642362,0.4624648746789381,0.4303318597822358
4h07,0.4627236601426428,0.2652908476854247,0.2447110256564147
4h0b,0.3110958609108455,0.2739967326393883,0.1248431161406276
4h1n,8.118214900577056e-08,1.1920928955078125e-07,0.0
4h8p,0.6287671398671841,0.4212390856793839,0.2643935187246191
4h8q,0.6799664918966343,0.409387526181213,0.8093691895823506
4hhs,0.3171279347197788,0.3282225132642085,2.6656007498500224e-08
4hka,0.4760218306466322,0.2996456901713402,0.0740565062272585
4hpc,0.3699520762801145,0.2781244903843453,0.3458674360838237
4i3q,0.2741614482089277,0.2556498467122777,0.3403695070652882
4i91,0.402794510071592,0.3281699449517767,0.2541059280557046
4ict,0.4256935182395676,0.2933629679283582,0.4419303008510278
4ips,0.4302194029842013,0.2502900397369582,0.4521258350764848
4ipw,0.4174115973539933,0.2499783311682131,0.4471690888525262
4iq7,0.4761068592992647,0.332123152718612,0.455004966830091
4iq9,0.4292338910921868,0.2667161699707292,0.438724706281815
4it8,0.4365666334863125,0.2989011426843124,0.1990097024717313
4jcg,0.6991262976219818,0.5104535116923821,0.66335559582849
4jlt,0.4952183136568784,0.3248989281583989,0.3905460074128647
4jm5,0.2957473120193955,0.177977496168476,0.1696435479850678
4jm6,0.2770116620230048,0.1854173557683885,0.1450580980969958
4jm8,0.297044291555825,0.1531707665147059,0.1576244984109381
4jm9,0.287145754909711,0.1508062432692336,0.1660867897207301
4jma,0.3213797510761689,0.1924572538167165,0.1724811098773649
4jmb,0.2888117184023237,0.2155394194348421,0.1315481136844654
4jms,0.2939923575427339,0.1744521097718559,0.1491894878828637
4jmt,0.2972624352929902,0.2301180945112984,0.1352175741468149
4jmv,0.3398481906714372,0.195364680304632,0.1763818946282249
4jmw,0.3119827487570534,0.1909680309873773,0.1707060169005647
4jmz,0.3098981207855094,0.1983331735029281,0.1476546803757939
4jn0,0.3386393609255161,0.2678652160543836,0.1446710153785383
4jou,0.6599347334171433,0.374534105016391,0.0346611334965527
4jpl,0.2846051982563564,0.1828019750058438,0.1368551203627001
4jpt,0.3114826045575023,0.1739652228374349,0.1629569260185602
4jpu,0.2750891198585394,0.1990064931177099,0.1243273941199743
4jqj,0.3375254579770561,0.2376780236726978,0.1516385586669948
4jqk,0.2816883806222215,0.1649375438488806,0.1453808232902486
4jqm,0.2829278993782529,0.170356457767451,0.1611658930828905
4jqn,0.3327568360063974,0.179681879082131,0.1620490891103095
4kky,0.2726947617592117,0.2391019014752605,0.2513445924505587
4kmg,0.4742304130517309,0.5025220555247273,0.2836858894543907
4kpa,0.4253913582690716,0.3204971245796917,0.319689957303872
4ksz,1.0613251555972716,0.3663294623342767,0.4456166175505542
4ktf,1.376510308240952e-07,0.0,4.214684851089404e-08
4ktj,0.4292261023946903,0.2677628876688055,0.4555162631159244
4ktk,0.4017932014946861,0.246268425440789,0.4333478927804352
4ktl,0.4253413744307733,0.3075510616544453,0.4067396017797574
4kvk,0.3947202471411443,0.2604395802525752,0.2696201615683752
4l0e,0.2967897898900199,0.2815564083365731,0.2395764727194564
4l1y,0.3472306245412891,0.32683543856589,0.2520766510134155
4l1z,0.45171083991684,0.3778195841559053,0.3759574119950305
4l40,0.4171471089921946,0.4030708701882863,0.255854751208104
4l49,0.3092274158465175,0.2984268598839431,0.3103808869297084
4l4a,0.4464409754229055,0.3547469497739562,0.329816340582856
4l4b,0.4509994676485375,0.3802602667384119,0.3903884762968614
4l54,0.4849439219143329,0.474233188238058,0.3259989830609938
4lpi,0.4799681574271164,0.2496218672766274,0.2747396112783093
4lwa,0.4369837002859987,0.3354650095195208,0.3943742560226698
4lwb,0.5003235059812295,0.3926631061377731,0.3255788344878382
4lxj,0.3605902651184452,0.3327379712586988,0.3243651625565388
4mbn,0.4671574749284164,0.273126302996889,0.2460669557463993
4msf,0.3792164173410975,0.3180998544664576,0.3220564623841978
4n4y,0.4937269716333305,0.4084794206204136,0.5304271174256575
4njb,0.4300355701437323,0.4235135496847886,0.1249116367659017
4ns2,0.4980632733587138,0.3155132138761775,0.2169470322458861
4nva,0.3302792329232353,0.1752199776435975,0.1963894302073176
4nvb,0.3400354727284608,0.1962239232014297,0.178528901312308
4nvc,0.2914397972184186,0.1560805380830177,0.1475528774013161
4nvd,0.2952076589529034,0.1428842320472814,0.1546838904668892
4nve,0.335030302930896,0.2237797040361781,0.1761564928659186
4nvf,0.2778038247354494,0.1951567001436191,0.1226423034680791
4nvg,0.281401267019132,0.1562305648089636,0.1378914053125547
4nvh,0.2945366900219406,0.1772008309244071,0.1651258655534416
4nvi,0.3254796713259167,0.1953556300664741,0.1612420932834702
4nvj,0.2862420778524701,0.188526980380084,0.1389334732658603
4nvk,0.2749784380937195,0.1653768877905717,0.1500926834878361
4nvl,0.3082806398793871,0.2172910232629536,0.1498778924646838
4nvm,0.3057160971606736,0.1892257733772471,0.1501263733814818
4nvn,0.3009066490802253,0.2227572184269588,0.1712757710636674
4nvo,0.3072350221220163,0.225593462410045,0.1757581626064876
4nxa,0.4308716654485649,0.2993976201117975,0.2159578560457619
4nxc,0.4554230165473393,0.3012306686782006,0.2327934658512558
4o4t,0.408159714486203,0.4004267357552896,0.3350623440024428
4o4z,0.3500891191695519,0.2910630037262383,0.4070961340536337
4o6s,0.4486393295607711,0.188110291065051,0.5252979191118254
4o6t,0.4491358658335763,0.2518046331732424,0.5742258361622837
4o6u,0.4917466384559195,0.2163919261295154,0.6323659724321554
4oek,0.3666244869372216,0.3085924331303712,0.2714237901112777
4of9,0.4728349941197425,0.2773258961262554,0.2211448846759926
4ood,0.4537121019838336,0.2664032688499278,0.270591148118572
4oq7,0.3279037559031962,0.2511553418656532,0.1561708514678286
4oqr,0.4837280145513696,0.4066828393957031,0.3299474497048924
4oqs,0.3308882310736175,0.3196520222888854,0.2313162975081497
4oz5,0.5635199697175121,0.3875350497456635,0.0463106597894558
4pnj,0.4906907384625287,0.2806034580740597,0.2255458700178246
4pnx,7.786718186642898e-08,1.460009659995543e-07,3.5942953178616e-08
4pq6,0.5641055228743977,0.3375831567385274,0.2974271089014496
4pqb,1.770928746958274e-07,8.429369702178808e-08,7.03058033728109e-08
4pqc,0.5372336313371805,0.3966614794471889,0.2116912765328784
4pw9,1.0224461887720061e-07,1.460009659995543e-07,1.2177322350865586e-07
4qau,0.2924449655926608,0.2415852498730126,0.1606438024498377
4qjq,0.5018052408172241,0.3890592516506434,0.319511840516711
4rlr,0.2910051267873781,0.227543612531591,0.242756919892749
4rm4,0.4311368439829312,0.287551339334046,0.3765862367478598
4tpn,0.2508902426413234,0.2462974826555425,0.2623830838970376
4tpo,0.2299621861592801,0.2153972981648484,0.2640176499572247
4tvf,0.3999027671940282,0.3231787275343927,0.3422933865915534
4tx3,0.5228973933451494,0.4301174960828452,0.384315699128885
4tyx,0.4068965996624897,0.2519987065551256,0.2094004875087523
4u9e,0.5119647318456074,0.4963854100274191,0.4293184327677848
4uax,0.4303436671610974,0.3028120193846139,0.344356732995212
4ubs,0.5103447870923221,0.4265703935767693,0.3130085146754748
4ug5,0.4094460253490715,0.2986139005321214,0.5027653873414637
4ug6,0.4972065055946914,0.379348379993271,0.3883946461526765
4ug7,0.4241063052045365,0.3203158410151449,0.386237990913562
4ug8,0.4619999218933853,0.3478741788358566,0.4413712868478354
4ug9,0.453588514877212,0.3349521141621296,0.3811163931435881
4uga,0.3195693017264269,0.2965817487803208,0.2630505283876969
4ugb,0.4501630560667428,0.3447973132435333,0.4446974898332549
4ugc,0.3540163207227846,0.3312126548617495,0.263819365514218
4ugd,0.4230621278182241,0.2864959527997364,0.5023097209617957
4uge,0.4163334873298123,0.2959599168489846,0.5023048027003888
4ugf,0.4670511555522195,0.3759124763897983,0.3821698222615169
4ugg,0.5317674870752206,0.4278695721611191,0.4392487585515077
4ugh,0.3110982539574055,0.2789002277485505,0.3233855217927614
4ugi,0.3331180509529577,0.3187033197862062,0.3241889890924164
4ugj,0.3435180282325736,0.3260686567817601,0.2636984428852411
4ugk,0.4520168451501291,0.3620160758361491,0.3841128405988215
4ugl,0.2993285996179534,0.2639751723856114,0.262661954953557
4ugm,0.4375171521499668,0.3169431344736252,0.3825449586960205
4ugn,0.4353642666447098,0.3162090629223715,0.4440268565588
4ugo,0.48598691848019,0.3836860606041984,0.3751482373973275
4ugp,0.372515865189983,0.3461916608804273,0.2626138973780772
4ugq,0.3400977594545974,0.3178983702082847,0.2640605309779095
4ugr,0.3602834290007092,0.3195571578287308,0.327821555229229
4ugs,0.4255607353581407,0.305964025122256,0.3833409275965331
4ugt,0.4480277506077817,0.330052687405294,0.4374979168859185
4ugu,0.4516821054071572,0.3537051913271038,0.3833109328791536
4ugv,0.4412387565434335,0.3252587368062912,0.4433668265323731
4ugw,0.4259403662780514,0.3427461902754808,0.385362593555786
4ugx,0.3734764022772809,0.335403017050296,0.2678659948834019
4ugy,0.3659016982416677,0.3299740629030694,0.2660042378852669
4uqr,0.4251273137709615,0.3323873931736356,0.3818729493693672
4uqs,0.5110201386864442,0.4115303527134862,0.3845849766193162
4ux6,0.4125885245708695,0.3807812190520319,0.2609378364730634
4w7o,0.2239726532063294,0.2293575384393614,0.0302517310189339
4wch,0.3857276610225956,0.3183708084391287,0.3434580184498571
4wgy,0.4215782880668249,0.4307234612985596,0.0673071318460336
4wgz,0.4234565885010014,0.4318452564494208,0.0445379699763324
4wpz,0.498817449480272,0.3129534214427095,0.5125326708676716
4wq0,0.0,1.1920928955078125e-07,2.6656007498500224e-08
4xmc,0.4156584138850753,0.2931542127848392,0.258405031459868
4xmd,0.4219654580802623,0.2728907221530152,0.4853068123814748
4xv4,0.2984795740074489,0.2140471151023275,0.1647334881058714
4xv5,0.3430368283944619,0.2349970094480402,0.1650289329228807
4xv6,0.2944908489043317,0.200890436235979,0.1560060391853359
4xv7,0.3094724617811616,0.181843543867584,0.1645492721251015
4xv8,0.2610321675790065,0.1520446278733055,0.1309971339965525
4xxl,0.6048018398782288,0.533664128533347,0.5862306239147866
4y4s,0.2949209973566892,0.3038699258207049,0.0430169308027788
4y55,0.3549487884197733,0.3017698199235109,0.0980664828512354
4yxd,0.464451420206823,0.360127636665024,0.3500526336697815
4yzr,0.5084101446079611,0.2899422929772435,0.5641146143978931
4z5q,0.4180267052183312,0.2703706710822751,0.3925765772906524
4zf6,0.5020262665536611,0.4108743658500747,0.3240523599461441
